IP address,Protocol version,User agent,Connected since,Services,Height,Hostname,City,Country code,Latitude,Longitude,Timezone,ASN,Organization name,Coordinates
"[2a02:1210:4e46:8800:8c8f:6e6b:3bbe:795c]:8333",70015,"/Satoshi:0.17.1/","2022-10-22T18:12:04.000Z",1037,,"2a02:1210:4e46:8800:8c8f:6e6b:3bbe:795c","Basel","CH",47.5702,7.6187,"Europe/Zurich","AS3303","Bluewin","47.5702, 7.6187"
"so77vewoonrb2tbofswc7jqjvnfvsy5bhikogt66pvcfaqnelonoawqd.onion:8333",70016,"/Satoshi:23.0.0(Samourai Dojo 1.17.0)/","2022-10-28T08:47:39.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"2nmcjx2apazrux42jkz3mixasvuav3h3rolfvnepgxwk2ljshr6r5bad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-26T19:12:04.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"r2i5oy7b6jid6aef7clwgjg3ypmyqd2phufe3y5em4xjmvdcuuoaqbid.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T22:43:19.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"g2c6wdpe7zhe3qbvramkcg35ubtoazlnxhwozoxkjqtaustc4wpz5vad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T00:23:30.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"d6emqfmpavvmnvkfojptl5rzanpznkdjeqldnqnzdwtwdu3eqqvisdyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:40:07.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2603:8000:d100:8991:ba45:9de7:f8a6:68af]:8333",70016,"/Satoshi:23.0.0/","2022-10-26T14:36:58.000Z",1033,760762,"2603-8000-d100-8991-ba45-9de7-f8a6-68af.res6.spectrum.com","Los Angeles","US",34.1325,-118.2076,"America/Los_Angeles","AS20001","TWC-20001-PACWEST","34.1325, -118.2076"
"169.0.168.241:8333",70016,"/Satoshi:0.21.1/","2022-10-28T12:42:34.000Z",1033,760762,"169-0-168-241.ip.afrihost.co.za","Johannesburg","ZA",-26.3811,27.8376,"Africa/Johannesburg","AS37611","Afrihost","-26.3811, 27.8376"
"jrymgszqnyuj4juer6jhj3thom2jsru4rtyxbtofhgi2dd5a3n4ricqd.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-28T07:17:23.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2a01:238:4380:1400:ac93:d34b:7f20:ea18]:8333",70016,"/Satoshi:22.0.0/","2022-10-27T05:30:48.000Z",1033,760762,"2a01:238:4380:1400:ac93:d34b:7f20:ea18",,"DE",51.2993,9.491,"Europe/Berlin","AS6724","Strato AG","51.2993, 9.491"
"93.190.140.14:8333",70015,"/Satoshi:0.19.0.1/","2022-09-21T21:56:14.000Z",1033,760762,"93-190-140-14.hosted-by-worldstream.net","Naaldwijk","NL",51.9934,4.2158,"Europe/Amsterdam","AS49981","WorldStream B.V.","51.9934, 4.2158"
"119.12.253.134:8333",70016,"/Satoshi:23.0.0/","2022-10-28T10:00:54.000Z",1101,760762,"119.12.253.134","Málaga","ES",36.7162,-4.4161,"Europe/Madrid","AS15704","Xtra Telecom S.A.","36.7162, -4.4161"
"35.186.164.2:8333",70016,"/Satoshi:23.0.0(@Founders)/","2022-10-28T20:50:32.000Z",1033,760762,"2.164.186.35.bc.googleusercontent.com","Washington","US",38.894,-77.0365,"America/New_York","AS396982","GOOGLE-CLOUD-PLATFORM","38.894, -77.0365"
"47.254.150.16:8333",70016,"/Satoshi:22.0.0/","2022-10-28T16:31:57.000Z",1033,760762,"47.254.150.16","Frankfurt am Main","DE",50.1188,8.6843,"Europe/Berlin","AS45102","Alibaba US Technology Co., Ltd.","50.1188, 8.6843"
"dmomx53g3r4hzlurduxtr3qihmr6vj3akp77hk254pvqkmuaqmxqpqad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:23:13.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"4gq32phxf5f37njdndjj6ntwerc6yqbgyy2sctc6ojp6bkuc3zmolvyd.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-27T07:20:52.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"pfqhtbzfnxpzjuoiisqzm3pptnmodu3xrskracti4c7ofnzc5rqtihqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T06:44:00.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"zhabxolberrktnga2eixvhe6vmaoxour3ktd6jgjq3emzkgthsmaq3ad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T13:13:48.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"51.222.152.238:8333",70016,"/Satoshi:22.0.0/","2022-10-29T00:56:43.000Z",1033,760762,"ns5006902.ip-51-222-152.net",,"CA",45.4995,-73.5848,"America/Toronto","AS16276","OVH SAS","45.4995, -73.5848"
"rnc5gi3mdzjeaxhoznjkh43aapusfi3geh7ent5in6einhzrj4rrvqqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:42:17.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"77.166.197.244:8333",70015,"/Satoshi:0.20.0/","2022-09-25T04:27:48.000Z",1033,760762,"77-166-197-244.fixed.kpn.net","Hoorn","NL",52.6513,5.0573,"Europe/Amsterdam","AS1136","KPN B.V.","52.6513, 5.0573"
"nabhhvo4n76bdyevsoseajn3pw2jzmx5udiog7umezj7m7j4shvtgyyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T16:39:52.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"cgzeijaxbnho5sznbojt3ewi3e3vbqerjhbes2p6qaovsqpg5lftu5qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:48:37.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"x735legrrvg65x27jbe6z5ocvr7jftvsw77su5xmxiqkss26oc6fuead.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T00:15:24.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"104.158.189.140:8333",70016,"/Satoshi:22.0.0/","2022-10-28T16:00:57.000Z",1033,760762,"140.189.158.104.in-addr.arpa","Markham","CA",43.8455,-79.2635,"America/Toronto","AS54198","VIANET","43.8455, -79.2635"
"x2yyvo3zxduhfo5k2qnsumyefb2zrfqpv2crwviyys3pqxbo4r7w6ayd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T03:09:20.000Z",1032,760760,,,,,,,"TOR","Tor network","0, 0"
"5r74bz42ldtugredveghd7cmnjelryouvsbfwqslvtt7cinvewwkqkqd.onion:8333",70016,"/Satoshi:0.21.0/","2022-10-28T23:16:37.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"wns6krdslheubzwix7avz45qoyzms5fmt7mt42gcswtohzaytddu4dyd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:25:18.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"18.193.113.81:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:22.000Z",1037,760762,"ec2-18-193-113-81.eu-central-1.compute.amazonaws.com","Frankfurt am Main","DE",50.1188,8.6843,"Europe/Berlin","AS16509","AMAZON-02","50.1188, 8.6843"
"l7ovbkuygjd3u4gxnri5s2ac3ecxv6tt7eyvbsyvxouz3evzguyuqmyd.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T23:41:46.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"193.196.39.95:8333",70016,"/Satoshi:0.21.1/","2022-10-28T05:28:49.000Z",1032,760762,"193.196.39.95",,"DE",51.2993,9.491,"Europe/Berlin","AS34878","Karlsruhe Institute of Technology","51.2993, 9.491"
"uhlrsil5ant2pukfiiopbgsewjku2diqarsejwyxeytlx7gojt7sg2id.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T15:53:30.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"udqaadheerydp3d3cb3fotany7z32srlhik5ibw4atkiixhpyue63mid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:05:07.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"4rigyqxe5mzzdqudi34jfpdfspltf66mgrb6y73vm7fuv6jbhdtmzjad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:19:46.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"157.245.140.69:8333",70015,"/Satoshi:0.20.1/","2022-10-29T03:09:18.000Z",1037,760761,"157.245.140.69","North Bergen","US",40.793,-74.0247,"America/New_York","AS14061","DIGITALOCEAN-ASN","40.793, -74.0247"
"pfu3cdtakw54rvgvlohyjtx6n6ft64wrvvity7srzjhwhlof3p6apxad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:50:09.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"nh6xu5ahgpga53eg4k22oxayw74v7bvvpix6dj5vwwrcmmtpbpa2baqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:58:30.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"90.50.202.185:8333",70016,"/Satoshi:0.21.0/","2022-10-29T03:09:21.000Z",1033,760761,"lfbn-bor-1-117-185.w90-50.abo.wanadoo.fr","Gujan-Mestras","FR",44.6348,-1.0704,"Europe/Paris","AS3215","Orange","44.6348, -1.0704"
"yj666fxjddvz4xzkhtzhh53wvkiobvildczzxb3mixjipqqiqaz3bzid.onion:8333",70016,"/Satoshi:23.99.0/","2022-10-29T00:23:22.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"194.147.113.201:8333",70015,"/Satoshi:0.15.1/","2022-10-29T00:23:05.000Z",13,760172,"miner.systime.ch",,"CH",47.1449,8.1551,"Europe/Zurich","AS21232","Genossenschaft GGA Maur","47.1449, 8.1551"
"ed3rrouijkrszu7z457g2ir2jmiptayuqeev5dxbunk7uhmkep7oc7ad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-22T13:48:44.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"90.89.102.59:8333",70016,"/Satoshi:23.0.0/","2022-10-28T02:41:50.000Z",1033,760762,"lfbn-tou-1-1286-59.w90-89.abo.wanadoo.fr","Muret","FR",43.4626,1.3304,"Europe/Paris","AS3215","Orange","43.4626, 1.3304"
"158.177.12.198:8333",70016,"/Satoshi:23.0.0/","2022-09-28T06:42:11.000Z",1033,760762,"c6.0c.b19e.ip4.static.sl-reverse.com",,"US",37.751,-97.822,"America/Chicago","AS36351","SOFTLAYER","37.751, -97.822"
"5qqjov7w57hflil6axlksvgmzj6s5xvg4ouayhaszugldu7e62biiqad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:05:10.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"3wt3xojdhiw63or77zym6kqyfheqjcfgym3ify2r6tgc774n22rwvhad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T14:13:56.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"sgskqcjnm3xs6b6sglewlr6tqrahjipropbxnf7iwrcr27aff4azxtad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:25:19.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"hkugs5suzdr7z5uih6jgnfqstuib2rz2xub62ajogn6yaguwhxta3xid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T12:58:05.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"7ffoo3d6b2s26qjxdgvrphynr6fytzfgeq26yezrxf3pdpbwevc5kzyd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:58:28.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"68.183.146.151:8333",70016,"/Satoshi:22.0.0/","2022-10-27T10:33:07.000Z",1032,760762,"68.183.146.151","Clifton","US",40.8364,-74.1403,"America/New_York","AS14061","DIGITALOCEAN-ASN","40.8364, -74.1403"
"amfzwuksesccfttzqh2vyaoqprr4xhx5w26lcnqzts352bjovbwqirid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:56:51.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"ogh55ewpeajxhixno2batxhronqwcmorqrvobzbrq6jc5oimswsiesad.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-28T23:25:18.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"[2a01:e0a:300:4a40:ad58:8cf4:8fa5:adfe]:8333",70016,"/Satoshi:0.21.1/","2022-10-28T03:24:12.000Z",1032,760762,"2a01:e0a:300:4a40:ad58:8cf4:8fa5:adfe","Paris","FR",48.8323,2.4075,"Europe/Paris","AS12322","Free SAS","48.8323, 2.4075"
"54.215.194.229:8333",70016,"/Satoshi:22.0.0/","2022-10-28T11:26:14.000Z",1032,760762,"ec2-54-215-194-229.us-west-1.compute.amazonaws.com","San Jose","US",37.1835,-121.7714,"America/Los_Angeles","AS16509","AMAZON-02","37.1835, -121.7714"
"[2a03:b0c0:1:d0::15:1]:8333",70016,"/Satoshi:22.0.0/","2022-10-27T23:03:14.000Z",1032,760762,"2a03:b0c0:1:d0::15:1","London","GB",51.5368,-0.6718,"Europe/London","AS14061","DIGITALOCEAN-ASN","51.5368, -0.6718"
"ktnfs2jba4jd767j7ivdcexjhwnpjgxtycq4v4cwan7hw356nu4bjkid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:03:26.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"crpzgg7mezu4a75lx2ngz2aje4abieqi4o7cim7qx2d4kvckdtdej3yd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-23T16:38:48.000Z",1033,760760,,,,,,,"TOR","Tor network","0, 0"
"76rmojdyi3fzujr2lcpv22pdgpvxqzyidvr7sbdwezmjrd6kmfflqgad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T09:28:29.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"34.65.93.179:8333",70016,"/Satoshi:23.0.0(@Founders)/","2022-10-29T02:52:51.000Z",1032,694013,"179.93.65.34.bc.googleusercontent.com","Zurich","CH",47.3682,8.5671,"Europe/Zurich","AS396982","GOOGLE-CLOUD-PLATFORM","47.3682, 8.5671"
"5.255.98.79:8333",70016,"/Satoshi:23.0.0/","2022-10-28T03:57:24.000Z",1101,760762,"bitcoin.rof.tools",,"NL",52.3824,4.8995,"Europe/Amsterdam","AS60404","The Infrastructure Group B.V.","52.3824, 4.8995"
"[2a02:7b40:5928:e6b::1]:8333",70016,"/Satoshi:22.0.0/","2022-10-28T06:10:46.000Z",1032,760762,"49li.l.time4vps.cloud",,"LT",56,24,"Europe/Vilnius","AS62282","UAB Rakrejus","56, 24"
"vumm3vxj7zqepixrckswfwz2gy7h4h7vz6mefx5lkcfzfvrw3i3gcrid.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-29T03:09:32.000Z",1033,760756,,,,,,,"TOR","Tor network","0, 0"
"15.161.92.197:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:18.000Z",1037,760762,"ec2-15-161-92-197.eu-south-1.compute.amazonaws.com","Milan","IT",45.4722,9.1922,"Europe/Rome","AS16509","AMAZON-02","45.4722, 9.1922"
"18.163.194.25:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:23.000Z",1037,760762,"ec2-18-163-194-25.ap-east-1.compute.amazonaws.com",,"HK",22.2578,114.1657,"Asia/Hong_Kong","AS16509","AMAZON-02","22.2578, 114.1657"
"189.207.62.48:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:13.000Z",1033,760762,"189-207-62-48.static.axtel.net","Monterrey","MX",25.6449,-100.311,"America/Monterrey","AS6503","Axtel, S.A.B. de C.V.","25.6449, -100.311"
"ijj5y6jtrajmaax6m5t5n23lkax255j47b6xn7bj24gphjfaqzlxq5ad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:33.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"nqk4ul34toow2zelit3ldgnllun4q2ahkezb7giosyc6rztscrn64kid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:25:34.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"51.15.177.162:7907",70016,"/Satoshi:22.0.0/","2022-10-28T18:27:43.000Z",1033,760762,"51-15-177-162.rev.poneytelecom.eu","Boos","FR",49.3924,1.2041,"Europe/Paris","AS12876","Online S.a.s.","49.3924, 1.2041"
"g42zlafwxjevaryi4aljxvnyapz64filmlu6hiuq4gxafioqcc5wwdqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:07:19.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"it6eufdp4tynccaxyty66dede3x5dmpi25ynuno4rouvifv3p4q2yzqd.onion:8333",70016,"/Satoshi:0.21.0/","2022-10-28T23:58:42.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"erstssj5otm24md7s4o2jntniqvk5b5e3mbdt3lyimtwr4rdr5zpucyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T22:52:12.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"79.249.1.168:8333",70016,"/Satoshi:23.0.0/","2022-10-15T12:59:10.000Z",1033,760762,"p4ff901a8.dip0.t-ipconnect.de","Mannheim","DE",49.5251,8.4907,"Europe/Berlin","AS3320","Deutsche Telekom AG","49.5251, 8.4907"
"165.228.69.42:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-27T19:53:26.000Z",1033,760762,"165.228.69.42","Sydney","AU",-33.8715,151.2006,"Australia/Sydney","AS1221","Telstra Corporation Ltd","-33.8715, 151.2006"
"2p33xagt2ytsqgvjn574d237exjdt4tbb4qtb4b5zfolhezxqki4fgid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:41:46.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"176.99.12.143:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:25:18.000Z",1032,760762,"176-99-12-143.cloudvps.regruhosting.ru",,"RU",55.7386,37.6068,"Europe/Moscow","AS197695","Domain names registrar REG.RU, Ltd","55.7386, 37.6068"
"vmtjqsoeex3gmhbriujxfrna5xxgfpvrxeuea35qrdqabmvex3ebmiyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:40.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"3nfr4yagj6zjw63pbkkw6clu7rxellobxrqliepov2vnmo5qg4wdktad.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-28T21:22:43.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"ee34sxl7izozsf4euthyv5meij4bh4plzyhzzou4i7g4tf6wlfpahgid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:50:09.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"80.65.23.139:8333",70016,"/Satoshi:22.99.0/","2022-10-26T19:50:51.000Z",1032,760762,"139.23.65.80.ip.orionnet.ru","Krasnoyarsk","RU",56.0133,92.7885,"Asia/Krasnoyarsk","AS31257","Orion Telecom LLC","56.0133, 92.7885"
"uyvqi2rhigueshgry3xl4xcahuo6jyzwizzzspvf2n5sux454vrtz3qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:25:25.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"23.17.209.151:8333",70016,"/Satoshi:23.0.0/","2022-10-24T04:23:02.000Z",1037,760762,"d23-17-209-151.abhsia.telus.net","Airdrie","CA",51.3062,-114.0394,"America/Edmonton","AS852","TELUS Communications","51.3062, -114.0394"
"poutbuleropu4ifx3tzjxsh2aliljm6en2ax7ynyaqt56lsu44httuqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T14:06:46.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"kkk57hsfqqkemenshzjufot5bnmpeevhdkubslmyhwyirkjhsty4p3id.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-29T01:05:09.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"bogbtlkqo3ybgu7w2yjp7xdmy6ld3fm42kxf2jnisvwym33q7qhbocid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T01:36:14.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"159.69.115.164:8333",70016,"/Satoshi:21.99.0/","2022-10-28T02:17:04.000Z",1033,760762,"static.164.115.69.159.clients.your-server.de","Berlin","DE",52.5196,13.4069,"Europe/Berlin","AS24940","Hetzner Online GmbH","52.5196, 13.4069"
"198.187.28.94:8333",70016,"/Satoshi:22.0.0/","2022-10-28T21:14:15.000Z",1032,760762,"exo-net-prim-5-webserv.com",,"US",37.751,-97.822,"America/Chicago","AS22612","NAMECHEAP-NET","37.751, -97.822"
"89.236.101.52:8333",70016,"/Satoshi:22.99.0/","2022-10-28T14:51:07.000Z",1033,760762,"59ec6534.adsl.tnnet.fi","Jyväskylä","FI",62.2406,25.7467,"Europe/Helsinki","AS30798","TNNet Oy","62.2406, 25.7467"
"k6rdpdrre7r4b6ap2pekz4p3qe6dl45b66tlix4i5mxq67xjzsakp4id.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T01:27:56.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"68.183.230.10:8333",70016,"/btcwire:0.5.0/btcd:0.23.2/","2022-10-11T10:52:11.000Z",77,760762,"68.183.230.10","Singapore","SG",1.3078,103.6818,"Asia/Singapore","AS14061","DIGITALOCEAN-ASN","1.3078, 103.6818"
"5bpxgjdw4cucjipsatnxz6udtyod25uahxu52xvgfhz4mqmixed3goad.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-28T23:33:50.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"kbd7yfggpi7nr7pdlvmxwhbmohbg7qvo4nr2mse5yut53rezubcftlyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T09:12:05.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"82.213.228.84:8333",70016,"/Satoshi:22.0.0/","2022-10-28T22:02:58.000Z",1037,760762,"static.84.228.213.82.ibercom.com","Madrid","ES",40.4163,-3.6934,"Europe/Madrid","AS15704","Xtra Telecom S.A.","40.4163, -3.6934"
"hyawmvyice5wmysxyzvsnikh73hhrpol4strglsmyqmkosfyjufphtad.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.13.0)/","2022-10-28T23:50:12.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"135.181.20.182:8333",70016,"/Satoshi:23.0.0/","2022-10-20T18:03:31.000Z",1033,760762,"static.182.20.181.135.clients.your-server.de","Helsinki","FI",60.1719,24.9347,"Europe/Helsinki","AS24940","Hetzner Online GmbH","60.1719, 24.9347"
"193.19.119.234:8333",70015,"/Satoshi:0.20.1/","2022-09-21T21:56:11.000Z",1032,760762,"119-234.static.ipcserver.net","Moscow","RU",55.7483,37.6171,"Europe/Moscow","AS44812","Ip Server LLC","55.7483, 37.6171"
"15.235.145.1:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:09.000Z",1033,760762,"ns5011850.ip-15-235-145.net",,"SG",1.3673,103.8014,"Asia/Singapore","AS16276","OVH SAS","1.3673, 103.8014"
"o4gzka7abzq7vjwm7bz4twwvwdtwjnukaxfr3rd4k6j5nbtcg2zafqad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T12:04:35.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"pojgxof2cqv6n7wodwdb4snr4f6ayqwe4fdtpkxu2x7lfsyhzaca67qd.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-28T17:41:26.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"uofgryoeeiuytqnwnp5o4kfxnhk43sfmnsk7ve5fqamwvqv4l5zhvoad.onion:8333",70016,"/Satoshi:0.21.0/","2022-10-29T02:53:13.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"sxphf3f5ji6l7dmedjod26w6r35r3jp2pxvluhlkqogdxytcnpddnqad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T17:10:37.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2a01:e0a:83d:dd30:950b:d5e8:edd7:592b]:8333",70016,"/Satoshi:22.0.0/","2022-10-28T20:02:52.000Z",1033,760762,"2a01:e0a:83d:dd30:950b:d5e8:edd7:592b","Sainte-Geneviève-des-Bois","FR",48.6469,2.3196,"Europe/Paris","AS12322","Free SAS","48.6469, 2.3196"
"ohfcsfe4juilhwdy7jwmcuj6itc3tziugxweiarfx7pfqzc4nofkp4qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T21:14:25.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"u5awazge62yonsyvpab7da22dblfrknpbghhndyoxgjku3lbppvcn2id.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T04:14:11.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"mly4d6rzebe4ubdlioozxal6f76h2xe62eufhst23gqefyp5532zieyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T03:09:36.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"2eahjdpfq5gttpsl52pqqo5zmiv6xvvpwz2ak2axigouturbunwhfgyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-22T11:15:04.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"i43ifcvbflwszlwmuq5nqyyxxhxz4ix5cdvalj65pijneja2pgz2axid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:44:36.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"78.46.196.248:9001",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:09.000Z",1033,760762,"ruby.coinomi.net",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"34.247.49.32:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:18.000Z",1037,760762,"ec2-34-247-49-32.eu-west-1.compute.amazonaws.com","Dublin","IE",53.3379,-6.2591,"Europe/Dublin","AS16509","AMAZON-02","53.3379, -6.2591"
"w5t4iteu4swd4mku3ioawlvytvabafdn65qpfzwka3opanugiqt6ehqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T06:44:09.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"d7mkxsgjscf2ik2njfhl3nwhwognedupals4igxbomgctpuxjfmnifqd.onion:8333",70016,"/Satoshi:22.0.0(Samourai Dojo 1.15.0)/","2022-10-28T07:08:53.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"65.21.122.162:8333",70016,"/Satoshi:22.0.0/","2022-10-28T02:17:05.000Z",1033,760762,"static.162.122.21.65.clients.your-server.de","Helsinki","FI",60.1719,24.9347,"Europe/Helsinki","AS24940","Hetzner Online GmbH","60.1719, 24.9347"
"crvjppvuoyhccuml2cxekrgusodo4hit2oju7gqoms3sznmc75ceamid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:16:45.000Z",1032,760762,,,,,,,"TOR","Tor network","0, 0"
